ts_utc,ts_local,open,high,low,close,volume
2025-02-26 01:12:00+10:00,2025-02-26 01:12:00,2941.0,2942.3,2940.6,2941.9,342
2025-02-26 01:13:00+10:00,2025-02-26 01:13:00,2941.8,2942.8,2941.0,2941.0,202
2025-02-26 01:14:00+10:00,2025-02-26 01:14:00,2941.2,2942.0,2940.6,2941.1,222
2025-02-26 01:15:00+10:00,2025-02-26 01:15:00,2940.9,2941.4,2938.0,2939.9,619
2025-02-26 01:16:00+10:00,2025-02-26 01:16:00,2939.7,2940.0,2937.5,2938.0,484
2025-02-26 01:17:00+10:00,2025-02-26 01:17:00,2937.9,2937.9,2933.0,2933.8,1404
2025-02-26 01:18:00+10:00,2025-02-26 01:18:00,2933.9,2934.9,2933.0,2934.6,709
2025-02-26 01:19:00+10:00,2025-02-26 01:19:00,2934.6,2935.1,2931.9,2932.7,779
2025-02-26 01:20:00+10:00,2025-02-26 01:20:00,2932.6,2933.2,2930.9,2932.8,876
2025-02-26 01:21:00+10:00,2025-02-26 01:21:00,2932.8,2932.9,2927.2,2928.4,1472
2025-02-26 01:22:00+10:00,2025-02-26 01:22:00,2928.2,2930.3,2928.0,2929.2,658
2025-02-26 01:23:00+10:00,2025-02-26 01:23:00,2929.2,2929.6,2927.7,2928.0,472
2025-02-26 01:24:00+10:00,2025-02-26 01:24:00,2928.0,2928.0,2920.3,2920.3,2313
2025-02-26 01:25:00+10:00,2025-02-26 01:25:00,2920.4,2925.0,2919.4,2924.7,1308
2025-02-26 01:26:00+10:00,2025-02-26 01:26:00,2924.9,2927.3,2923.4,2924.3,746
2025-02-26 01:27:00+10:00,2025-02-26 01:27:00,2924.1,2924.8,2922.8,2924.1,450
2025-02-26 01:28:00+10:00,2025-02-26 01:28:00,2924.0,2924.6,2922.3,2924.0,406
2025-02-26 01:29:00+10:00,2025-02-26 01:29:00,2923.8,2923.8,2922.0,2922.4,363
