ts_utc,ts_local,open,high,low,close,volume
2026-01-10 00:48:00+10:00,2026-01-10 00:48:00,4494.0,4497.4,4493.4,4494.7,891
2026-01-10 00:49:00+10:00,2026-01-10 00:49:00,4494.5,4494.7,4490.9,4494.1,1092
2026-01-10 00:50:00+10:00,2026-01-10 00:50:00,4494.4,4496.1,4489.2,4489.7,1265
2026-01-10 00:51:00+10:00,2026-01-10 00:51:00,4489.5,4495.4,4488.0,4495.2,1360
2026-01-10 00:52:00+10:00,2026-01-10 00:52:00,4495.2,4498.2,4494.1,4496.9,1101
2026-01-10 00:53:00+10:00,2026-01-10 00:53:00,4497.3,4499.0,4495.2,4498.6,786
2026-01-10 00:54:00+10:00,2026-01-10 00:54:00,4498.6,4500.5,4498.4,4499.9,888
2026-01-10 00:55:00+10:00,2026-01-10 00:55:00,4500.1,4503.0,4500.1,4502.4,1221
2026-01-10 00:56:00+10:00,2026-01-10 00:56:00,4502.4,4503.7,4501.2,4503.5,754
2026-01-10 00:57:00+10:00,2026-01-10 00:57:00,4503.4,4503.9,4501.0,4501.8,628
2026-01-10 00:58:00+10:00,2026-01-10 00:58:00,4501.8,4503.9,4500.3,4503.3,652
2026-01-10 00:59:00+10:00,2026-01-10 00:59:00,4503.5,4504.6,4502.5,4503.1,390
2026-01-10 01:00:00+10:00,2026-01-10 01:00:00,4504.4,4505.0,4501.5,4503.0,710
2026-01-10 01:01:00+10:00,2026-01-10 01:01:00,4503.3,4505.5,4502.2,4502.5,670
2026-01-10 01:02:00+10:00,2026-01-10 01:02:00,4502.5,4506.7,4501.4,4504.8,1049
2026-01-10 01:03:00+10:00,2026-01-10 01:03:00,4505.1,4507.0,4504.1,4507.0,858
2026-01-10 01:04:00+10:00,2026-01-10 01:04:00,4506.8,4509.0,4502.9,4503.2,1374
2026-01-10 01:05:00+10:00,2026-01-10 01:05:00,4503.4,4503.7,4499.3,4501.8,1272
2026-01-10 01:06:00+10:00,2026-01-10 01:06:00,4501.6,4506.2,4501.6,4503.7,1109
2026-01-10 01:07:00+10:00,2026-01-10 01:07:00,4503.7,4506.2,4503.4,4504.5,706
2026-01-10 01:08:00+10:00,2026-01-10 01:08:00,4504.7,4508.6,4503.4,4507.8,827
2026-01-10 01:09:00+10:00,2026-01-10 01:09:00,4507.9,4510.0,4507.4,4509.3,1044
2026-01-10 01:10:00+10:00,2026-01-10 01:10:00,4509.4,4509.5,4505.2,4506.8,866
2026-01-10 01:11:00+10:00,2026-01-10 01:11:00,4506.4,4507.3,4502.9,4504.3,874
2026-01-10 01:12:00+10:00,2026-01-10 01:12:00,4504.3,4507.2,4503.8,4507.0,564
2026-01-10 01:13:00+10:00,2026-01-10 01:13:00,4507.0,4508.8,4506.2,4506.4,561
2026-01-10 01:14:00+10:00,2026-01-10 01:14:00,4506.3,4507.9,4505.6,4506.0,391
2026-01-10 01:15:00+10:00,2026-01-10 01:15:00,4506.3,4506.9,4504.4,4505.2,499
2026-01-10 01:16:00+10:00,2026-01-10 01:16:00,4505.4,4506.1,4503.0,4504.9,591
2026-01-10 01:17:00+10:00,2026-01-10 01:17:00,4505.0,4505.2,4502.8,4504.1,511
2026-01-10 01:18:00+10:00,2026-01-10 01:18:00,4504.3,4505.8,4502.4,4505.8,457
2026-01-10 01:19:00+10:00,2026-01-10 01:19:00,4505.5,4509.2,4504.7,4509.0,656
2026-01-10 01:20:00+10:00,2026-01-10 01:20:00,4509.1,4509.4,4505.0,4508.2,606
2026-01-10 01:21:00+10:00,2026-01-10 01:21:00,4508.1,4512.9,4508.0,4511.0,2506
2026-01-10 01:22:00+10:00,2026-01-10 01:22:00,4511.3,4516.2,4511.3,4516.0,1871
2026-01-10 01:23:00+10:00,2026-01-10 01:23:00,4516.0,4518.5,4515.3,4518.2,1249
2026-01-10 01:24:00+10:00,2026-01-10 01:24:00,4518.0,4520.9,4518.0,4518.4,1559
2026-01-10 01:25:00+10:00,2026-01-10 01:25:00,4518.5,4519.2,4516.3,4516.6,1159
2026-01-10 01:26:00+10:00,2026-01-10 01:26:00,4516.8,4520.7,4515.7,4519.7,909
2026-01-10 01:27:00+10:00,2026-01-10 01:27:00,4519.8,4520.5,4517.8,4518.3,624
2026-01-10 01:28:00+10:00,2026-01-10 01:28:00,4518.3,4518.3,4515.3,4515.9,805
2026-01-10 01:29:00+10:00,2026-01-10 01:29:00,4516.1,4516.1,4514.1,4515.4,776
