ts_utc,ts_local,open,high,low,close,volume
2025-08-06 01:04:00+10:00,2025-08-06 01:04:00,3440.4,3440.8,3439.1,3439.9,183
2025-08-06 01:05:00+10:00,2025-08-06 01:05:00,3439.7,3440.5,3439.6,3440.2,164
2025-08-06 01:06:00+10:00,2025-08-06 01:06:00,3440.3,3441.5,3440.3,3440.8,293
2025-08-06 01:07:00+10:00,2025-08-06 01:07:00,3440.9,3441.7,3440.9,3441.4,168
2025-08-06 01:08:00+10:00,2025-08-06 01:08:00,3441.5,3441.5,3440.2,3440.7,113
2025-08-06 01:09:00+10:00,2025-08-06 01:09:00,3440.4,3441.0,3439.8,3440.8,162
2025-08-06 01:10:00+10:00,2025-08-06 01:10:00,3440.7,3441.0,3439.9,3440.0,104
2025-08-06 01:11:00+10:00,2025-08-06 01:11:00,3440.0,3440.0,3439.1,3439.5,118
2025-08-06 01:12:00+10:00,2025-08-06 01:12:00,3439.5,3440.2,3439.2,3439.6,167
2025-08-06 01:13:00+10:00,2025-08-06 01:13:00,3439.5,3439.9,3439.2,3439.5,120
2025-08-06 01:14:00+10:00,2025-08-06 01:14:00,3439.6,3440.8,3439.5,3440.8,82
2025-08-06 01:15:00+10:00,2025-08-06 01:15:00,3440.8,3440.9,3440.0,3440.2,99
2025-08-06 01:16:00+10:00,2025-08-06 01:16:00,3440.3,3441.5,3440.3,3441.3,96
2025-08-06 01:17:00+10:00,2025-08-06 01:17:00,3441.2,3441.5,3440.8,3441.5,55
2025-08-06 01:18:00+10:00,2025-08-06 01:18:00,3441.5,3442.1,3441.2,3441.7,217
2025-08-06 01:19:00+10:00,2025-08-06 01:19:00,3441.7,3442.4,3441.5,3442.2,282
2025-08-06 01:20:00+10:00,2025-08-06 01:20:00,3441.9,3442.2,3441.3,3441.8,108
2025-08-06 01:21:00+10:00,2025-08-06 01:21:00,3441.9,3442.0,3441.0,3441.4,132
2025-08-06 01:22:00+10:00,2025-08-06 01:22:00,3441.3,3441.5,3440.7,3440.8,104
2025-08-06 01:23:00+10:00,2025-08-06 01:23:00,3440.9,3441.0,3440.3,3440.7,98
2025-08-06 01:24:00+10:00,2025-08-06 01:24:00,3440.5,3440.7,3439.8,3440.2,104
2025-08-06 01:25:00+10:00,2025-08-06 01:25:00,3440.0,3440.0,3438.1,3439.0,413
2025-08-06 01:26:00+10:00,2025-08-06 01:26:00,3439.1,3439.7,3438.9,3439.6,162
2025-08-06 01:27:00+10:00,2025-08-06 01:27:00,3439.6,3440.2,3439.4,3440.1,135
2025-08-06 01:28:00+10:00,2025-08-06 01:28:00,3440.0,3440.6,3439.3,3439.6,183
2025-08-06 01:29:00+10:00,2025-08-06 01:29:00,3439.7,3439.9,3439.0,3439.1,72
